,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Total buffer ingest rate [TeraBytes/s],0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.22951231488,0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705
Cleaning memory [PetaBytes],(undefined),0.007589687601114946,(undefined),0.0010411094103038336,0.0010411094103038336,0.005949196630307621,6.768863721594449,(undefined),(undefined),(undefined),0.1542106091316168,(undefined),0.021153718673747164,0.021153718673747164,0.21153718673747163,240.68231024352323,(undefined),(undefined),(undefined),0.10094993835505686,(undefined),0.013847728169417952,0.013847728169417952,0.12821970527238843,210.07516511828123,(undefined),(undefined),(undefined),0.06871066418778801,(undefined),0.006545368864101127,0.006545368864101127,0.13090737728202254,214.47864693886572,(undefined),(undefined),(undefined),0.023053264209777883,(undefined),0.0031623133346746065,0.0031623133346746065,0.12649253338698424,207.245366701235,(undefined),(undefined),(undefined),0.07572884459836299,(undefined),0.010388044526524413,0.010388044526524413,0.13850726035365885,226.93029536343465,(undefined),(undefined)
Working (cache) memory [TeraBytes],23706.877425823262,0.011158542596197543,0.011158542596197543,0.007296703287474795,0.007296703287474795,0.007296703287474795,1.553478741619229,23706.877425823262,0.13313438995031665,232275.03931890073,0.9178155888565006,0.9178154921102675,0.22179409013038015,0.3342343667861386,0.22179409013038015,278.1899738934885,232275.03931890073,19.251636919594638,25065.876671168702,0.3319716159990522,0.3319716161516585,0.07797807879514251,0.12863284353764542,2.3817671265583886,125.08614866942752,25065.876671168702,1.719649303896364,741.7082389973715,0.21357715100910898,0.21357717021714004,0.19906080104066093,0.3357683548561403,0.1869732796318379,35.34741077750404,741.7082389973715,0.040609350517732776,112.46144132992983,6.075020686758662,0.09167252025302733,0.0854429778055342,0.14406233128529117,0.08024761442910511,17.03939751161245,112.46144132992983,0.002928114849427485,616.4199474126957,9.617131457037544,0.12846759365769328,0.20602824781602777,0.34959792589742356,0.19425879506024435,33.228995014379606,616.4199474126957,0.05829147713363731
Visibility I/O Rate [TeraBytes/s],0.91804925952,5.629746054825272,1.1259492109650546,1.2511061664074776,1.2511061664074776,2.5022123328149553,11.01659111424,11.01659111424,2.1884806894225037,0.8764447597714282,8.764447597714284,1.7528895195428564,5.258668558628569,5.258668558628569,10.517337117257139,10.517337117257139,10.517337117257139,5.258668558628569,0.8764447597714282,8.764447597714284,1.7528895195428564,3.2970810309773877,3.2970810309773877,6.594162061954775,10.517337117257139,10.517337117257139,3.842695238220643,0.8764447597714282,8.764447597714284,1.7528895195428564,2.320385486279955,2.320385486279955,4.64077097255991,10.517337117257139,10.517337117257139,2.704372208150922,0.8764447597714282,4.767121278183475,0.9534242556366949,1.0593653328655384,1.0593653328655384,2.1187306657310767,10.517337117257139,10.517337117257139,1.2346733571251653,0.8764447597714282,8.764447597714284,1.7528895195428564,3.988997202331319,3.988997202331319,7.977994404662638,10.517337117257139,10.517337117257139,4.649112570858938
Inter-Facet I/O Rate [TeraBytes/s],0.0,0.010008379254217511,0.0011120421393575014,0.0016779785367534315,0.0016779785367534315,0.0016779785367534315,1.9091666907061264,1.9091666907061264,1.2232463532932516,0.0,0.3558706364575772,0.039541181828619695,0.05966433472082533,0.05966433472082533,0.05966433472082533,67.88475417125014,67.88475417125014,43.49530001148166,0.0,0.3106151949386365,0.03451279943762628,0.05207692644909315,0.05207692644909315,0.036164532256314684,59.251969648745984,59.251969648745984,37.964079381388906,0.0,0.3171261424051754,0.03523623804501949,0.03692259359236533,0.03692259359236533,0.03692259359236533,60.49397734173135,60.49397734173135,38.75986184952142,0.0,0.21279936193641122,0.034047897909825806,0.03567738121171351,0.03567738121171351,0.03567738121171351,58.45382137727141,58.45382137727141,37.45268770080837,0.0,0.23301182953342456,0.037281892725347925,0.039066150356160186,0.039066150356160186,0.039066150356160186,64.00598074353285,64.00598074353285,41.01008199788271
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOPS],0.011311685122275554,11.251297814381253,3.9801108634244393,3.5314068852807905,3.3462271558294816,3.631227674486508,59.054459299640776,0.52133722324992,5.554029193329752,0.01079909250605714,23.587661087327454,6.452979112019185,14.342994048644055,13.52652690045191,14.993387821285856,1469.6664301893613,0.12492989679908566,13.790003411565193,0.01079909250605714,19.137196804508484,6.242995210811522,8.837592780120548,8.439819696480765,9.321004290357493,1268.939448168477,0.12492989679908566,10.111523387889449,0.01079909250605714,16.59030660529367,6.132225755809384,6.1149064549203045,5.898327553759327,6.721555094023781,1282.331783934197,0.12492989679908566,7.270198897573234,0.01079909250605714,8.70728866538561,3.325360507600987,2.789169566346709,2.692614113488201,3.459538060410904,1236.396992639238,0.12492989679908566,3.5797717317560163,0.01079909250605714,18.55691696809654,6.177608383914139,10.422664605379742,10.110170493560622,11.010766641853985,1355.516606868008,0.12492989679908566,12.16027198935091
-> Gridding Kernel Update [PetaFLOPS],,0.12456608889200171,0.013840676543555693,0.07396684008882051,0.07312721408153355,0.14495637492258615,0.5748970936075616,,0.039922303222294925,,0.02054734799254201,0.002283038604171079,0.009965403145066864,0.01058557941618952,0.019814226098407193,1.655997967013281,,0.005745261837696381,,0.010565829060103414,0.0011739810067850963,0.00543039280323545,0.005705843762916808,0.014570390217397144,0.4277304896154529,,0.0018413055549994972,,0.006871252965251435,0.0007634725619952803,0.003937983194086357,0.004210881367393271,0.007824500433673456,0.09548259144210787,,0.0011062873384926882,,0.008416992724819354,0.00034838903463247674,0.001801686227862435,0.0019211878810061192,0.003580759249177751,0.024910007050933283,,0.0005037994820047951,,0.025905933948252653,0.0011725617018066802,0.006375792347796076,0.006690361024119901,0.012696113208454398,0.15374282956933116,,0.0018718195409492475
-> Image Spectral Fitting [PetaFLOPS],,,,,5.826314363727191e-06,,,,,,,,,0.00020716782889175457,,,,,,,,,0.00018082266128157342,,,,,,,,,0.00018461296796182667,,,,,,,,,0.00017838690605856747,,,,,,,,,0.00019533075178080085,,,,
-> Phase Rotation [PetaFLOPS],,0.13194717315996735,0.014660797017774152,0.004778530496695228,0.004778530496695228,0.009557060993390456,0.0,,0.0,,0.4026168115199998,0.04473520128,0.04519168292571428,0.04519168292571428,0.09038336585142856,0.0,,0.0,,0.4026168115199998,0.04473520128,0.028334290109961927,0.028334290109961927,0.0,0.0,,0.0,,0.2054167405714285,0.022824082285714285,0.0,0.0,0.0,0.0,,0.0,,0.0,0.012414378328602798,0.0,0.0,0.0,0.0,,0.0,,0.0,0.03286667849142857,0.0,0.0,0.0,0.0,,0.0
-> Reprojection [PetaFLOPS],,0.008593675384836246,0.0009548528205374229,0.003926964137116111,0.00012103007983841848,0.002429611870308892,1.028688632169399,,,,0.10107278341566824,0.011230309789901772,0.05723365327666615,0.0011577919867353848,0.023472724942736625,9.736557357343209,,,,0.042004189010704025,0.004667132111354594,0.023364330664217448,0.0004682764282159898,0.018349267208430945,4.777088686066822,,,,0.022664738434395138,0.0025183041705699894,0.01962690088181559,0.00038956891626861607,0.008070938270533267,1.8909126322099798,,,,0.035469531533492187,0.0011044102620317584,0.008607561365237831,0.00017087668687336408,0.003539731079667619,1.1105881962026014,,,,0.09264483507189755,0.002505977886394803,0.023989984785697863,0.0004748397225603051,0.009848655850503108,1.8978279802025806,,
-> Correct [PetaFLOPS],,0.20267085797370982,0.02251898421930109,0.04587389276827417,0.04587389276827417,0.09174778553654835,0.4039416741888,0.4039416741888,0.020061072986372948,,0.010517337117257141,0.001168593013028571,0.006427261571657142,0.006427261571657142,0.012854523143314284,0.012854523143314284,0.012854523143314284,0.0016068153929142855,,0.010517337117257141,0.001168593013028571,0.004029765704527918,0.004029765704527918,0.008059531409055836,0.012854523143314284,0.012854523143314284,0.0011741568783451963,,0.010517337117257141,0.001168593013028571,0.0028360267054532784,0.0028360267054532784,0.005672053410906557,0.012854523143314284,0.012854523143314284,0.0008263359524905593,,0.00572054553382017,0.0006356161704244633,0.0012947798512801026,0.0012947798512801026,0.0025895597025602053,0.012854523143314284,0.012854523143314284,0.0003772613035660228,,0.010517337117257141,0.001168593013028571,0.004875441025071613,0.004875441025071613,0.009750882050143225,0.012854523143314284,0.012854523143314284,0.0014205621744291198
-> FFT [PetaFLOPS],,0.011736210048677052,0.0013040233387419794,0.005319374532859172,0.001311556310519695,0.003291095883840848,1.4692485732533498,,0.006826614223242771,,0.1591634443656933,0.01768482797296192,0.08892302200371618,0.014390744803868157,0.036469201546166424,16.414638064129605,,0.28942137385401495,,0.06573360122761793,0.007303733468255132,0.03607155837412507,0.005783674527938161,0.030754578689280596,8.006714831304542,,0.2510641924697692,,0.03660284459262636,0.004066982571149011,0.032925346848905,0.005228208678255547,0.013539500889802585,3.172123538575197,,0.25656853508816774,,0.06449720816731933,0.001780854980970517,0.014418418297073276,0.0022898671937520115,0.005929359222684826,1.8603323855825622,,0.24752959036385588,,0.16907023620495384,0.00399136140130288,0.04034234891296082,0.006388048991738148,0.016561824202637205,3.1914500671028665,,0.2721593222471532
-> Subtract Image Component [PetaFLOPS],,0.2919110615813441,,0.0024470520327654214,0.0024470520327654214,0.02796630894589053,31.819444845102108,,,,5.9311772742929545,,0.04972027893402111,0.04972027893402111,0.9944055786804223,1131.4125695208356,,,,3.882689936732956,,0.03254807903068322,0.03254807903068322,0.6027422042719116,987.5328274790998,,,,2.642717853376462,,0.015384413996818887,0.015384413996818887,0.6153765598727556,1008.2329556955226,,,,0.8866640080683802,,0.007432787752440314,0.007432787752440314,0.5946230201952253,974.2303562878568,,,,2.912647869167807,,0.02441634397260012,0.02441634397260012,0.6511025059360032,1066.7663457255474,,
-> Phase Rotation Predict [PetaFLOPS],,0.1314327592295191,0.014603639914391016,0.02379950374085049,0.004759900748170098,0.009519801496340196,0.0,,0.0,,0.39854997503999995,0.044283330559999994,0.22367600639999993,0.04473520128,0.08947040256,0.0,,0.0,,0.39854997503999995,0.044283330559999994,0.14024042579678128,0.028048085159356258,0.0,0.0,,0.0,,0.203341824,0.022593535999999997,0.0,0.0,0.0,0.0,,0.0,,0.0,0.01228898056770782,0.0,0.0,0.0,0.0,,0.0,,0.0,0.03253469183999999,0.0,0.0,0.0,0.0,,0.0
-> Average [PetaFLOPS],0.00030601641984,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,
-> Degridding Kernel Update [PetaFLOPS],,0.12456608889200171,0.013840676543555693,0.07396684008882051,0.07312721408153355,0.14495637492258615,0.5748970936075616,,0.039922303222294925,,0.02054734799254201,0.002283038604171079,0.009965403145066864,0.01058557941618952,0.019814226098407193,1.655997967013281,,0.005745261837696381,,0.010565829060103414,0.0011739810067850963,0.00543039280323545,0.005705843762916808,0.014570390217397144,0.4277304896154529,,0.0018413055549994972,,0.006871252965251435,0.0007634725619952803,0.003937983194086357,0.004210881367393271,0.007824500433673456,0.09548259144210787,,0.0011062873384926882,,0.008416992724819354,0.00034838903463247674,0.001801686227862435,0.0019211878810061192,0.003580759249177751,0.024910007050933283,,0.0005037994820047951,,0.025905933948252653,0.0011725617018066802,0.006375792347796076,0.006690361024119901,0.012696113208454398,0.15374282956933116,,0.0018718195409492475
-> Solve [PetaFLOPS],,2.7367390315382507,3.0745919794409593,,,,,,,,1.1758903194902686,4.786556981468518,,,,,,,,1.1758903194902686,4.786556981468518,,,,,,,,1.1758903194902686,4.786556981468518,,,,,,,,0.639585332602344,2.6034838341620925,,,,,,,,1.1758903194902686,4.786556981468518,,,,,,
-> Demix [PetaFLOPS],0.0002568192,,,,,,,,,0.00024518057142857135,,,,,,,,,0.00024518057142857135,,,,,,,,,0.00024518057142857135,,,,,,,,,0.00024518057142857135,,,,,,,,,0.00024518057142857135,,,,,,,,
-> IFFT [PetaFLOPS],,0.058681050243385255,0.006520116693709898,0.005319374532859172,0.006557781552598476,0.003291095883840848,0.00448379081193039,,0.006826614223242771,,0.7958172218284664,0.08842413986480961,0.08892302200371618,0.07195372401934079,0.036469201546166424,0.050093499951567394,,0.28942137385401495,,0.32866800613808966,0.03651866734127565,0.03607155837412507,0.028918372639690795,0.030754578689280596,0.024434554538893254,,0.2510641924697692,,0.1830142229631318,0.020334912855745055,0.032925346848905,0.026141043391277735,0.013539500889802585,0.009680552791062001,,0.25656853508816774,,0.3224860408365966,0.008904274904852582,0.014418418297073276,0.01144933596876006,0.005929359222684826,0.005677283891548348,,0.24752959036385588,,0.8453511810247691,0.0199568070065144,0.04034234891296082,0.03194024495869074,0.016561824202637205,0.009739532675484821,,0.2721593222471532
-> Degrid [PetaFLOPS],,0.2230554715057004,0.024783941278411048,0.09609952505684624,0.019056814336215352,0.03785880990217048,0.7677481962815009,,0.013589782117547456,,0.9016380028430855,0.10018199634942822,0.28128191168486294,0.06362162884526569,0.11110252493006878,6.334455046697218,,0.03987631283191051,,0.4241872789701545,0.0471319198927439,0.1307563172061282,0.02921667244093863,0.08555279417399993,3.8281632631264957,,0.009262152408504115,,0.27103404018359106,0.03011489412728192,0.09378188827501205,0.021605285816922015,0.0369536391246964,1.7911635382226174,,0.0038387173111355537,,0.2367142419784615,0.013509671670354767,0.042185119378749816,0.00968419923750516,0.016628717620581764,1.1952152144724444,,0.0016515276118799136,,0.6636350982686631,0.04266908537905228,0.14438429089534102,0.03241834793445007,0.05710900732742875,1.7287850180499265,,0.006540498779712105
-> Receive [PetaFLOPS],7.652686051555556e-05,,,,,,,,,7.309334902857141e-05,,,,,,,,,7.309334902857141e-05,,,,,,,,,7.309334902857141e-05,,,,,,,,,7.309334902857141e-05,,,,,,,,,7.309334902857141e-05,,,,,,,,
-> Source Find [PetaFLOPS],,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,
-> Grid [PetaFLOPS],,0.2230554715057004,0.024783941278411048,0.09609952505684624,0.019056814336215352,0.03785880990217048,0.7677481962815009,,0.013589782117547456,,0.9016380028430855,0.10018199634942822,0.28128191168486294,0.06362162884526569,0.11110252493006878,6.334455046697218,,0.03987631283191051,,0.4241872789701545,0.0471319198927439,0.1307563172061282,0.02921667244093863,0.08555279417399993,3.8281632631264957,,0.009262152408504115,,0.27103404018359106,0.03011489412728192,0.09378188827501205,0.021605285816922015,0.0369536391246964,1.7911635382226174,,0.0038387173111355537,,0.2367142419784615,0.013509671670354767,0.042185119378749816,0.00968419923750516,0.016628717620581764,1.1952152144724444,,0.0016515276118799136,,0.6636350982686631,0.04266908537905228,0.14438429089534102,0.03241834793445007,0.05710900732742875,1.7287850180499265,,0.006540498779712105
-> Flag [PetaFLOPS],0.01067232264192,0.05890121809860942,0.00654457978873438,0.013332100085779683,0.013332100085779683,0.026664200171559366,0.11739554906112,0.11739554906112,0.02332099734665856,0.010188670332342853,0.09169803299108567,0.010188670332342853,0.05603768682788569,0.05603768682788569,0.11207537365577137,0.11207537365577137,0.11207537365577137,0.05603768682788569,0.010188670332342853,0.09169803299108567,0.010188670332342853,0.035134519736352794,0.035134519736352794,0.07026903947270559,0.11207537365577137,0.11207537365577137,0.04094872113228872,0.010188670332342853,0.09169803299108567,0.010188670332342853,0.024726607838170774,0.024726607838170774,0.04945321567634155,0.11207537365577137,0.11207537365577137,0.02881846634310826,0.010188670332342853,0.0498760063729946,0.0055417784858882895,0.011288861828348392,0.011288861828348392,0.022577723656696785,0.11207537365577137,0.11207537365577137,0.013156987961865043,0.010188670332342853,0.09169803299108567,0.010188670332342853,0.04250775143734312,0.04250775143734312,0.08501550287468625,0.11207537365577137,0.11207537365577137,0.04954210583321555
