,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
AW kernel support bw4 [uv-pixels],788.4939877661906,11.076989484092643,11.076989484091815,10.614682747789619,11.018627619553534,10.736496140613292,14.65299763349356,788.4939877661906,10.22254740298917,952.9675962074481,11.094181727982631,11.09418172804096,10.511059151925346,11.115246735076669,10.905071925357301,11.180913027266664,952.9675962074481,10.377656711261931,453.78814846148873,11.283455093795896,11.283455284143495,10.536498646664924,11.157814303773026,10.977324976401006,10.999515318820043,453.78814846148873,10.09562668433384,140.6795830258081,11.007566910382979,11.007566945783726,10.36288729104117,10.910474341624615,10.634305581206785,10.771019776784394,140.6795830258081,10.01011707605419,75.49161127198158,10.967719287464675,10.967719261613206,10.40945253499175,10.873979504822657,10.793466011913408,15.080836272111197,75.49161127198158,10.00296838313913,132.30906382112826,10.58576275694288,10.585762791702347,10.260187334416287,10.527581991607626,10.456678843091199,10.759686761777653,132.30906382112826,10.008975453137037
AW kernel support bw5 [uv-pixels],1070.7661485843635,11.832709902143888,11.83270990214252,11.060169423518644,11.736196362350524,11.265580050465642,17.39314441416304,1070.7661485843635,10.675265070784326,1254.985250890232,11.760562075605275,11.760562075696665,10.834719240815685,11.793552894716196,11.463043860338736,11.896209836027696,1254.985250890232,11.008273977263114,593.470865080009,12.055965766886006,12.055966062830636,10.875658680166625,11.86013113721214,11.577007428393609,11.611934762658075,593.470865080009,10.260766738533059,182.4142000806346,11.624599489888649,11.624599545562377,10.595169829666492,11.471577757667756,11.03256247028207,11.250610340539701,182.4142000806346,10.027762347024156,97.38284257831522,11.561877619281699,11.56187757855472,10.670657459895997,11.413888259341979,11.286273480960427,17.658900938940356,97.38284257831522,10.008148123472035,171.48629061080538,10.95478642774363,10.954786483503954,10.427991854290104,10.86131537376053,10.747022813035459,11.232589759737625,171.48629061080538,10.024631171861023
AW kernel support bw6 [uv-pixels],1461.3645407875454,13.067328927582789,13.067328927580597,11.809428952816788,12.912366955286803,12.148040739471572,21.41967737792588,1461.3645407875454,11.98343964980713,1824.9757567854733,13.255846986216408,13.255846986376831,11.590771644254934,13.31371315827113,12.72983726142301,13.49321812859694,1824.9757567854733,13.516669699948297,854.2329006281177,13.77095381664802,13.77095432938964,11.66631168440815,13.430225952881688,12.932234855772158,12.994034275487495,854.2329006281177,10.980953701987623,259.3227807057969,13.016416688264634,13.016416786626548,11.144552146080356,12.74503407564255,11.954007860974812,12.349319801866283,259.3227807057969,10.107501135470821,137.60416914050927,12.905431417237585,12.905431345059913,11.285967987034491,12.642171661883797,12.413507365389993,22.7969643895618,137.60416914050927,10.031620143302284,243.6490055658326,11.81175270191374,11.811752804147611,10.828563624707192,11.639868833895799,11.428267132115117,12.316837215351152,243.6490055658326,10.095412244670142
AW kernel support bw7 [uv-pixels],2277.9855528665585,16.05887870769481,16.05887870769481,13.710784055591391,16.05887870769481,16.05887870769481,30.055494748341875,2277.9855528665585,17.806702623426677,2367.410219145292,14.862726555268715,14.862726555497376,12.442160734198962,14.945159568239681,14.108804165391712,15.20028045359163,2367.410219145292,17.634628312333724,1099.7576072705804,15.593329299953599,15.593330023772577,12.554394804609588,15.110853345387117,14.399915390826038,14.488542121696854,1099.7576072705804,12.34461638758563,330.7557903226808,14.520611625417654,14.520611766316716,11.773267220220983,14.130708437379122,12.979427844284698,13.55772405337623,330.7557903226808,10.270888910006642,174.80105785694008,14.361439313602366,14.361439209961457,11.986400305908855,13.982293628098912,13.651047611641074,27.77596160894618,174.80105785694008,10.080083114554055,310.6376718962838,12.769730332332495,12.769730483356723,11.292797329029318,12.515138266078571,12.19976878399292,13.51043809929423,310.6376718962838,10.24062403233818
AW kernel support bw8 [uv-pixels],,,,,,,,,,2762.3386177082107,16.100175526270668,16.100175526548814,13.120476492626063,16.20041466492932,15.180134036120394,16.510233401741868,2762.3386177082107,21.59235362190306,1277.2535986902365,16.986402186179816,16.986403061844115,13.26053100149268,16.401702406104132,15.536116536656888,15.644305718348312,1277.2535986902365,13.812695205387783,381.9041864913851,15.683433045697067,15.68343321758096,12.280766166474038,15.206953195225093,13.788968307562467,14.503467242469199,381.9041864913851,10.464309491478819,201.34314956404017,15.489121039227504,15.489120912616345,12.549311920647249,15.025125948595882,14.618330845519994,31.392523946070092,201.34314956404017,10.138111283032472,358.584365700787,13.528628954167793,13.528629141921742,11.671586165400718,13.211569164192229,12.817210295356283,14.445222649425595,358.584365700787,10.412835488091822
AW kernel support bw9 [uv-pixels],,,,,,,,,,3277.3508231912133,17.76529658323947,17.765296583581065,14.058843029976103,17.888360210567097,16.63158348886479,18.26821025181026,3277.3508231912133,27.79729669166598,1507.4059606482388,18.85058415563187,18.850585225096093,14.23568790054694,18.135233614426685,17.071176537214473,17.204534436165385,1507.4059606482388,16.321786389219383,447.6986633405477,17.25273742687868,17.252737638600493,12.991100976340068,16.66474565337832,14.900147542428162,15.792317437292597,447.6986633405477,10.834205100243812,235.38024219596855,17.013213839396307,17.01321368320994,13.334056062276481,16.439768773501864,15.935145201936598,36.0698391877671,235.38024219596855,10.251061618874445,420.2388222223739,14.573327537144783,14.573327773207795,12.207178366723348,14.173901515535759,13.674755789760168,15.719832851802456,420.2388222223739,10.743056637673007
AW kernel support bw10 [uv-pixels],,,,,,,,,,3782.134827444949,19.430804091816384,19.430804092218697,15.021740058122298,19.57570462415291,18.092176367222304,20.022503612873226,3782.134827444949,34.88584629534387,1731.762678622556,20.706274946261633,20.706276200621843,15.23465067033921,19.866165863291926,18.612068017546058,18.769567047462612,1731.762678622556,19.383441908547756,511.3331018514984,18.826471915233984,18.826472165149262,13.728566596484098,18.131436088112824,16.031855114804888,17.096228854402256,511.3331018514984,11.346388836635683,268.1954923457306,18.543581639028552,18.54358145445946,14.14547601288378,17.864959161624263,17.266058431388192,40.60024382722948,268.1954923457306,10.411652731775426,479.84813019804744,15.640267679216691,15.640267962418383,12.769136551096313,15.160300763655911,14.558148252472455,17.009984600735436,479.84813019804744,11.202072867454147
AW kernel support bw11 [uv-pixels],,,,,,,,,,4278.851639226645,21.08659529827504,21.086595298735638,15.99873249460784,21.25245734125891,19.55100683374125,21.76349523700944,4278.851639226645,42.73378590342897,1951.5216816020848,22.544495390609118,22.544496822203445,16.24681259266528,21.584746262011638,20.148142974624818,20.32884793534528,1951.5216816020848,22.916530163105005,573.2388843744948,20.394115810956645,20.394116097576052,14.484338149581708,19.596135475457288,17.173050412581734,18.40403282868602,573.2388843744948,12.009636302110158,300.0283219767563,20.069538258174607,20.06953804631405,14.974116521636894,19.289703009968367,18.59992288356722,45.00242134900396,300.0283219767563,10.626548561225707,537.8200080598833,16.71858221384982,16.71858254286736,13.35050531896371,16.160217320623193,15.457414454509287,18.30450262059457,537.8200080598833,11.79917683858202
"W kernel support bw, ff0 [pixels]",1908.8146055594466,80.93695845056428,80.93695845056352,80.52490870979265,80.88411952771004,80.63203276718973,84.61027081858971,1908.8146055594466,80.01952067571469,2113.5688722447053,80.81656121908327,80.81656121912873,80.37239710585835,80.8329937216641,80.67024746787867,80.88439188284232,2113.5688722447053,80.02447123643991,1033.559009431938,80.96517624955203,80.96517640010215,80.39134229303886,80.86628227539363,80.7258926718222,80.743046181131,1033.559009431938,80.0061252307003,336.6113049234645,80.74927760282623,80.74927763023283,80.26283215704846,80.67439711014342,80.46454749838864,80.5678502270372,336.6113049234645,80.00064662434067,193.17669532924458,80.71847660263279,80.71847658268173,80.29712120741821,80.64639966288738,80.58491971630222,84.39006575192033,193.17669532924458,80.00018977168386,317.9365999701806,80.42814201359347,80.42814203961052,80.1876694690759,80.3846974407334,80.33203117022474,80.55924357540928,317.9365999701806,80.00057366733148
"W kernel support bw, ff1 [pixels]",2552.1731359081377,81.62895869428183,81.62895869428053,80.91412293534785,81.53742990025151,81.10020184026398,87.89796150791254,2552.1731359081377,80.05940911879952,2906.4768494828686,81.49547948553293,81.49547948561587,80.68339994776454,81.52545858441815,81.22834333878787,81.61919835220633,2906.4768494828686,80.08262428002615,1412.7985685797184,81.76644104128975,81.76644131558778,80.71810696373615,81.58617529115956,81.32998237292524,81.36130347188315,1412.7985685797184,80.02068085678133,452.48366355680696,81.3726803565026,81.37268040653815,80.48256154302668,81.23592472580037,80.85215934132718,81.04117007303675,452.48366355680696,80.00218283967645,252.14502885501852,81.3164395874626,81.31643955102787,80.54543684473592,81.18476771506651,81.07238412677799,87.91140291713776,252.14502885501852,80.000640575844,426.613689483038,80.78550552525682,80.7855055728988,80.34466901103497,80.70593448634551,80.60943050295032,81.02542965711422,426.613689483038,80.00193653996276
"W kernel support bw, ff2 [pixels]",3449.9329477748947,82.86960541626874,82.86960541626647,81.61528600462944,82.70942946671558,81.94254251536832,93.57406054190572,3449.9329477748947,80.18674626605603,3649.945177175241,82.2932762495392,82.29327624966584,81.05052464111786,82.33903767652997,81.88514317752524,82.48207319009508,3649.945177175241,80.19586296723287,1766.3626320171447,82.70658598714994,82.7065864052108,81.10376321571066,82.43169316270237,82.04050567384466,82.0883630016457,1766.3626320171447,80.04903650268392,560.6115059476531,82.10574416874435,82.10574424518411,80.7422302704128,81.89673515911258,81.30928656204229,81.59878549945498,560.6115059476531,80.00517523513794,308.0928995266714,82.01981006595918,82.01981001027863,80.83878639960122,81.81850550800625,81.64656266367666,91.91626880366923,308.0928995266714,80.00151862647388,528.10963532153,81.20711671296033,81.2071167860028,80.53034453234964,81.0850926091757,80.93702235866563,81.57468931658708,528.10963532153,80.00459125815973
"W kernel support bw, ff3 [pixels]",4643.281429962511,84.96431843042629,84.9643184304224,82.80881955870196,84.69026353789498,83.37330433790822,102.62985067161549,4643.281429962511,80.57100324538945,5045.183580149368,84.17138090533975,84.17138090556766,81.92188110844792,84.25372959445663,83.43543831211191,84.51090910971037,5045.183580149368,80.66014530120187,2425.280578900006,84.91393067829829,84.91393142801687,82.01877845341814,84.4203624804514,83.71590616380335,83.80222114061054,2425.280578900006,80.1655390063626,761.4349286245164,83.83356041434172,83.83356055215637,81.35981379096683,83.45637836281111,82.39239099424614,82.91745041134696,761.4349286245164,80.01747313114547,412.96246817547967,83.67856823047786,83.67856813001256,81.53602551454239,83.31501947170024,83.00396824217769,100.86581017049738,412.96246817547967,80.0051268201743,716.6804826949049,82.2067501573108,82.20675029009092,80.97256787090673,81.98480235021395,81.71513867140973,82.87380113154796,716.6804826949049,80.01550130657554
"W kernel support bw, ff4 [pixels]",6307.951902129525,88.61591587274114,88.61591587273452,84.91746198231695,88.14902095642827,85.89196912490634,117.22398106794849,6307.951902129525,81.78037922391336,7623.740769659585,88.75345382386105,88.75345382432768,84.08847321540277,88.92197388061335,87.24057540285841,89.44730421813331,7623.740769659585,83.02125369009545,3630.30518769191,90.26764075036716,90.26764227314796,84.2919891733194,89.26251443018421,87.81859981120805,87.99612255056034,3630.30518769191,80.76501347467072,1125.436664206465,88.06053528306383,88.0605355662698,82.90309832832936,87.28379473299692,85.07444464965428,86.16815821427515,1125.436664206465,80.08093660843352,603.9328901758527,87.7417542997174,87.74175409290565,83.275620279934,86.99183603858125,86.34772809530726,120.64669017688958,603.9328901758527,80.02374706511304,1058.472510569026,84.68610205554305,84.68610233361878,82.0814986753303,84.220655932861,83.65343074472959,86.07749409422122,1058.472510569026,80.0718036250963
"W kernel support bw, ff5 [pixels]",8566.129188674908,94.6616792171511,94.66167921714016,88.48135538814915,93.8895708988042,90.12464040372514,139.14515531330431,8566.129188674908,85.4021205662746,10039.882007121856,94.0844966048422,94.08449660557332,86.67775392652548,94.34842315772957,91.70435088270989,95.16967868822157,10039.882007121856,88.06619181810491,4747.766920640072,96.44772613508805,96.44772850264509,87.005269441333,94.88104909769712,92.61605942714887,92.8954781012646,4747.766920640072,82.08613390826447,1459.3136006450768,92.99679591910919,92.99679636449902,84.76135863733194,91.77262206134205,88.26049976225656,90.00488272431761,1459.3136006450768,80.22209877619325,779.0627406265218,92.49502095425359,92.49502062843776,85.36525967916798,91.31110607473583,90.29018784768341,141.27120751152285,779.0627406265218,80.06518498777628,1371.890324886443,87.63829142194903,87.63829186803163,83.42393483432083,86.89052299008424,85.97618250428367,89.860718077901,1371.890324886443,80.19704937488818
"W kernel support bw, ff6 [pixels]",11690.916326300363,104.53863142066231,104.53863142064478,94.4754316225343,103.29893564229442,97.18432591577258,171.35741902340703,11690.916326300363,95.86751719845704,14599.806054283787,106.04677588973126,106.04677589101465,92.72617315403947,106.50970526616904,101.83869809138407,107.94574502877552,14599.806054283787,108.13335759958638,6833.863205024942,110.16763053318417,110.16763463511712,93.3304934752652,107.4418076230535,103.45787884617727,103.95227420389996,6833.863205024942,87.84762961590098,2074.582245646375,104.13133350611707,104.13133429301239,89.15641716864285,101.9602726051404,95.6320628877985,98.79455841493026,2074.582245646375,80.86000908376657,1100.8333531240742,103.24345133790068,103.2434507604793,90.28774389627593,101.13737329507038,99.30805892311994,182.3757151164944,1100.8333531240742,80.25296114641827,1949.1920445266608,94.49402161530992,94.49402243318089,86.62850899765753,93.11895067116639,91.42613705692094,98.53469772280921,1949.1920445266608,80.76329795736113
"W kernel support bw, ff7 [pixels]",18223.884422932468,128.47102966155848,128.47102966155848,109.68627244473113,128.47102966155848,128.47102966155848,240.443957986735,18223.884422932468,142.45362098741342,18939.281753162337,118.90181244214972,118.90181244397901,99.5372858735917,119.56127654591745,112.8704333231337,121.60224362873304,18939.281753162337,141.0770264986698,8798.060858164643,124.74663439962879,124.74664019018061,100.4351584368767,120.88682676309693,115.1993231266083,115.90833697357483,8798.060858164643,98.75693110068504,2646.0463225814465,116.16489300334123,116.16489413053372,94.18613776176787,113.04566749903297,103.83542275427759,108.46179242700984,2646.0463225814465,82.16711128005313,1398.4084628555206,114.89151450881893,114.89151367969166,95.89120244727084,111.8583490247913,109.20838089312859,222.20769287156944,1398.4084628555206,80.64066491643244,2485.1013751702703,102.15784265865996,102.15784386685378,90.34237863223454,100.12110612862857,97.59815027194335,108.08350479435384,2485.1013751702703,81.92499225870544
"W kernel support bw, ff8 [pixels]",,,,,,,,,,22098.708941665685,128.80140421016534,128.8014042123905,104.9638119410085,129.60331731943455,121.44107228896316,132.08186721393494,22098.708941665685,172.7388289752245,10218.028789521892,135.89121748943853,135.89122449475292,106.08424801194144,131.21361924883306,124.2889322932551,125.1544457467865,10218.028789521892,110.50156164310226,3055.2334919310806,125.46746436557653,125.46746574064768,98.2461293317923,121.65562556180075,110.31174646049973,116.02773793975359,3055.2334919310806,83.71447593183055,1610.7451965123214,123.91296831382003,123.91296730093076,100.39449536517799,120.20100758876706,116.94664676415995,251.14019156856074,1610.7451965123214,81.10489026425978,2868.674925606296,108.22903163334234,108.22903313537394,93.37268932320575,105.69255331353783,102.53768236285026,115.56178119540476,2868.674925606296,83.30268390473458
