Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
"W kernel support bw, ff5 [pixels]",,,,,,,,,,10039.882007121856,88.77284737567011,88.77284737487173,84.0333580089527,85.07335041236409,84.03335808467772,95.25396226456158,10039.882007121856,88.06619181810491,4747.766920640072,89.46816932734473,89.46816882076273,91.2290700259434,94.8754115459425,91.22906934290093,93.81896986582288,4747.766920640072,82.08613390826447,1459.3136006450768,88.01645594053167,88.01645593928288,84.06232438227048,85.79158127329119,83.90965757098422,92.11816551228479,1459.3136006450768,80.22209877619325,779.0627406265218,87.70862353895274,87.70862277468203,83.90286696521073,85.56464338185,83.7556028902381,132.70835662034725,779.0627406265218,80.06518498777628,1371.890324886443,85.79812046460427,85.79812046217675,82.91929849854213,84.18675080666154,82.81413497775691,91.94115764644006,1371.890324886443,80.19704937488818
"W kernel support bw, ff6 [pixels]",,,,,,,,,,14599.806054283787,96.5651261719689,96.56512617051771,87.78433598789093,89.7416520817243,87.7843361310948,108.09274863289077,14599.806054283787,108.13335759958638,6833.863205024942,97.82577463916456,97.82577372302296,100.99083985738663,107.43195654441749,100.9908386370006,105.58032230266376,6833.863205024942,87.84762961590098,2074.582245646375,95.18634837957362,95.18634837729071,87.83910696377133,91.0827836468278,87.55026914027582,102.57478595572427,2074.582245646375,80.86000908376657,1100.8333531240742,94.62293669085423,94.62293529037117,87.53741198684911,90.6599376745247,87.25838213160097,169.13072757438516,1100.8333531240742,80.25296114641827,1949.1920445266608,91.09495564604971,91.0949556415313,85.66624071140018,88.07420917927429,85.46510349119731,102.26016534144613,1949.1920445266608,80.76329795736113
"W kernel support bw, ff7 [pixels]",,,,,,,,,,18939.281753162337,105.20565378109109,105.2056537789635,92.10588599036126,95.06927994036289,92.10588620821098,121.81077742520716,18939.281753162337,141.0770264986698,8798.060858164643,107.04986031161928,107.04985897426677,111.64662150655587,120.8728330830197,111.6466197428238,118.2365534034208,8798.060858164643,98.75693110068504,2646.0463225814465,103.17924284719264,103.17924284382899,92.18919519774578,97.08421278641099,91.74960045068491,113.93047601367613,2646.0463225814465,82.16711128005313,1398.4084628555206,102.3482348572083,102.3482327893675,91.73001767735855,96.45022851252254,91.30471021168555,204.73732981330502,1398.4084628555206,80.64066491643244,2485.1013751702703,97.10244516397948,97.10244515721156,88.86598184209323,92.54653778977469,88.5563999546137,113.47766259701694,2485.1013751702703,81.92499225870544
"W kernel support bw, ff8 [pixels]",,,,,,,,,,22098.708941665685,112.00878684453545,112.00878684190319,95.61408842405783,99.35985156030817,95.61408870035336,132.33483884777283,22098.708941665685,172.7388289752245,10218.028789521892,114.28733619937567,114.28733454926727,119.94139233123947,131.19663027428578,119.94139052204542,127.99190298894278,10218.028789521892,110.50156164310226,3055.2334919310806,109.49777262622402,109.49777262204933,95.719737855979,101.89316631996377,95.16202575769547,122.73828843995126,3055.2334919310806,83.71447593183055,1610.7451965123214,108.46569054879787,108.46568797886242,95.13716758525872,101.097198746595,94.59699739707158,230.70964136358975,1610.7451965123214,81.10489026425978,2868.674925606296,101.9160422204454,101.91604221195394,91.4885443672953,96.17267126530713,91.09253421032975,122.18436101865612,2868.674925606296,83.30268390473458
"W kernel support bw, ff9 [pixels]",,,,,,,,,,26218.806585529706,121.32584323365128,121.32584323035958,100.550471634389,105.35260967115846,100.55047199006827,146.45549585048352,26218.806585529706,222.37837353332785,12059.24768518591,124.17093882479726,124.17093676743065,145.0610475593877,145.0610475593877,145.0610475593877,141.12786369226615,12059.24768518591,130.57429111375507,3581.5893067243815,118.18029708111358,118.1802970758746,100.68645918434761,108.5795321976757,99.96822033322739,134.65580307559947,3581.5893067243815,86.6736408019505,1883.0419375677484,116.88411835583227,116.88411512580586,99.93618553719158,107.56732691966016,99.23960330214466,264.38509411609806,1883.0419375677484,82.00849295099556,3361.9105777789914,108.60860045378965,108.60860044299982,95.21299471318706,101.26908463956944,94.69768154422886,133.9715028630836,3361.9105777789914,85.94445310138406
"W kernel support bw, ff10 [pixels]",,,,,,,,,,30257.078619559594,130.79498762291757,130.79498761898586,111.98724492466839,111.98724492466839,111.98724492466839,160.54414997303428,30257.078619559594,279.08677036275094,13854.101428980448,134.18915800878833,134.18915555725528,175.13503090330536,175.13503090330536,175.13503090330536,154.27484789592586,13854.101428980448,155.06753526838204,4090.664814811987,127.0325713360899,127.03257132981444,105.86987613753047,115.4749531590001,104.99025594276961,146.63450868714534,4090.664814811987,90.77111069308546,2145.563938765845,125.47899361824994,125.47898974436434,104.95099931205779,114.24899284842003,104.09686774139773,297.0646617441243,2145.563938765845,83.29322185420341,3838.7850415843795,115.51013690178384,115.51013688872425,99.1391614926974,106.58266897109094,98.50201803947402,145.82496558784348,3838.7850415843795,89.61658293963318
"W kernel support bw, ff11 [pixels]",,,,,,,,,,34230.81311381316,140.3271892934439,140.32718928889244,125.93436521389373,125.93436521389373,125.93436521389373,174.52417560109274,34230.81311381316,341.8702872274318,15612.173452816678,144.25256293917963,144.25256010664785,209.3898913696043,209.3898913696043,209.3898913696043,167.35116269942054,15612.173452816678,183.33224130484004,4585.911074995958,135.96674183297222,135.96674182569072,111.20652239587366,122.50079969987944,110.16642054618369,158.5880250771995,4585.911074995958,96.07709041688126,2400.22657581405,134.16319086221503,134.1631863627015,110.11997658390192,121.06510091720237,109.10892266751043,328.8589431868853,2400.22657581405,85.01238848980566,4302.560064479067,122.54197971770236,122.5419797024173,103.21850179711754,112.04858134265173,102.45858149965213,157.65798351239897,4302.560064479067,94.39341470865617
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],19.829864005632,12.16025147842259,12.16025147842259,2.2519910995334596,2.2519910995334596,4.503982199066919,19.829864005632,19.829864005632,0.00018237339078520866,18.931206811062847,18.931206811062847,18.931206811062847,9.465603405531423,9.465603405531423,18.931206811062847,18.931206811062847,18.931206811062847,0.00043822237988571413,18.931206811062847,18.931206811062847,18.931206811062847,5.934745855759298,5.934745855759298,11.869491711518595,18.931206811062847,18.931206811062847,0.0003202246031850536,18.931206811062847,18.931206811062847,18.931206811062847,4.176693875303919,4.176693875303919,8.353387750607839,18.931206811062847,18.931206811062847,0.00022536435067924346,18.931206811062847,10.296981960876304,10.296981960876304,1.906857599157969,1.906857599157969,3.813715198315938,18.931206811062847,18.931206811062847,0.00010288944642709711,18.931206811062847,18.931206811062847,18.931206811062847,7.180194964196374,7.180194964196374,14.360389928392747,18.931206811062847,18.931206811062847,0.00038742604757157815
Total buffer ingest rate [TeraBytes/s],0.45902462976000002,0.45902462976000002,0.45902462976000002,0.22951231488000001,0.22951231488000001,0.45902462976000002,0.45902462976000002,0.45902462976000002,0.22951231488000001,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705,0.21911118994285705,0.43822237988571411,0.43822237988571411,0.43822237988571411,0.21911118994285705
Working (cache) memory [TeraBytes],1881269.0184040407,0.03826528794876305,0.03826528794876305,0.007296703287474795,0.007296703287474795,0.007296703287474795,1.551547172220693,1881269.0184040407,0.13313438995031665,21028970.209519904,0.3740389817173434,0.3740389816634234,0.22179409013038015,0.22179409013038015,0.22179409013038015,1.9564908640293763,21028970.209519904,19.251636919594638,1995000.0699003881,0.307016768522287,0.3070167424034522,2.3817671265583886,2.3817671265583886,2.3817671265583886,1.6651136728699618,1995000.0699003881,1.719649303896364,50541.546762198755,0.24900920047225905,0.24900920041107016,0.10662925488260534,0.18470983722011874,0.100517268543627,1.3461003700637726,50541.546762198755,0.040609350517732776,7237.732833771029,0.10688069543488703,0.10688067874819013,0.0457681595067473,0.0792417870658955,0.04313671851976992,17.01610077679345,7237.732833771029,0.002928114849427485,41737.409177942944,0.2576574730135427,0.25765747284551394,0.11034766071181085,0.19203824133795427,0.10432244934271427,1.314551767595224,41737.409177942944,0.05829147713363731
Visibility I/O Rate [TeraBytes/s],0.91804925952,5.629746054825272,1.1259492109650546,1.2511061664074776,1.2511061664074776,2.5022123328149553,11.01659111424,11.01659111424,2.1884806894225037,0.8764447597714282,8.764447597714284,1.7528895195428564,5.258668558628569,5.258668558628569,10.517337117257139,10.517337117257139,10.517337117257139,5.258668558628569,0.8764447597714282,8.764447597714284,1.7528895195428564,3.2970810309773877,3.2970810309773877,6.594162061954775,10.517337117257139,10.517337117257139,3.842695238220643,0.8764447597714282,8.764447597714284,1.7528895195428564,2.320385486279955,2.320385486279955,4.64077097255991,10.517337117257139,10.517337117257139,2.704372208150922,0.8764447597714282,4.767121278183475,0.9534242556366949,1.0593653328655384,1.0593653328655384,2.1187306657310767,10.517337117257139,10.517337117257139,1.2346733571251653,0.8764447597714282,8.764447597714284,1.7528895195428564,3.988997202331319,3.988997202331319,7.977994404662638,10.517337117257139,10.517337117257139,4.649112570858938
Inter-Facet I/O Rate [TeraBytes/s],0.0,0.0008340316045181259,9.267017827979176e-05,0.0001398315447294526,0.0001398315447294526,0.0001398315447294526,0.3181944484510211,0.3181944484510211,0.6116231766466258,0.0,0.029655886371464768,0.0032950984857183074,0.0049720278934021105,0.0049720278934021105,0.0049720278934021105,16.292341001100034,11.314125695208356,21.74765000574083,0.0,0.025884599578219706,0.002876066619802189,0.0030137110213595574,0.0030137110213595574,0.0030137110213595574,14.220472715699035,9.875328274790997,18.982039690694453,0.0,0.026427178533764615,0.00293635317041829,0.0030768827993637774,0.0030768827993637774,0.0030768827993637774,14.518554562015526,10.082329556955225,19.37993092476071,0.0,0.02553592343236935,0.0028373248258188166,0.0029731151009761256,0.0029731151009761256,0.0029731151009761256,9.742303562878568,9.742303562878568,18.726343850404184,0.0,0.02796141954401094,0.003106824393778993,0.0032555125296800155,0.0032555125296800155,0.0032555125296800155,15.361435378447878,10.667663457255474,20.505040998941354
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOPS],0.011311673744497777,8.537907937545864,1.410390917119977,3.614136850734274,3.357459263418365,3.628581998823072,19.382405806842833,0.52133722324992,5.547202579106509,0.010799064363199997,14.221008093159762,2.3555462582218176,14.232060508114927,13.431276493878173,13.735905305733676,36.40614719762422,0.12492989679908566,13.500582037711178,0.010799064363199997,12.83198269823665,2.2012799418746805,8.785769632380452,8.377539812103056,8.514306465825632,29.854300598783375,0.12492989679908566,9.860459195419681,0.010799064363199997,12.040643674938174,2.1133433359719684,6.032297228815911,5.857422264124502,5.928887931204176,24.98130491458307,0.12492989679908566,7.013630362485068,0.010799064363199997,6.473312224288858,1.1408535065707772,2.7519492412814124,2.6735802397074204,2.7065271675571676,21.851947518217596,0.12492989679908566,3.3322421413921606,0.010799064363199997,12.369576506178152,2.149863016461408,10.313150160342776,10.051776917484304,10.168056414129019,25.2300810756524,0.12492989679908566,11.888112667103758
-> Phase Rotation Predict [PetaFLOPS],,0.08411696590689224,0.009346329545210249,0.02379950374085049,0.004759900748170099,0.009519801496340198,0.0,,0.0,,0.52055506944,0.05783945215999999,0.22367600639999993,0.04473520127999999,0.08947040255999998,0.6362339737599999,,0.0,,0.29281222656,0.03253469184,0.0,0.0,0.0,0.3578816102399999,,0.0,,0.13013876736,0.014459863039999998,0.0,0.0,0.0,0.15905849343999998,,0.0,,0.07078452806999705,0.007864947563333006,0.0,0.0,0.0,0.0,,0.0,,0.13013876736,0.014459863039999998,0.0,0.0,0.0,0.15905849343999998,,0.0
-> Degridding Kernel Update [PetaFLOPS],,0.13325324121921445,0.014805915460715344,0.07281699523657917,0.07237136540795464,0.1442392540014516,0.5745729602519829,,0.039922303222294925,,0.017587999794830347,0.00195422219938122,0.009443383299763311,0.009702667734275573,0.018886766636409872,0.04728675960609598,,0.005745261837696381,,0.010123654263663675,0.00112485045742621,0.0067067623491031654,0.007285195254568692,0.01341352449994933,0.025573340384503374,,0.0018413055549994972,,0.006801450739817759,0.0007557167488420398,0.0037296643213322158,0.0039073920457605325,0.007429267611081864,0.01703138346344272,,0.0011062873384926882,,0.0031049254620891097,0.0003449917106068365,0.001710206379000329,0.0017881722904727116,0.003407157491893285,0.024885630324718595,,0.0005037994820047951,,0.010839791835353283,0.001204421314959338,0.006135519737037888,0.006342778696748013,0.012237763668577695,0.028719627498406845,,0.0018718195409492475
-> Receive [PetaFLOPS],7.6515482737777766e-05,,,,,,,,,7.3065206171428541e-05,,,,,,,,,7.3065206171428541e-05,,,,,,,,,7.3065206171428541e-05,,,,,,,,,7.3065206171428541e-05,,,,,,,,,7.3065206171428541e-05,,,,,,,,
-> DFT [PetaFLOPS],,6.805806590176581,0.7562007322418424,3.080944590069022,3.080944590069022,3.080944590069022,13.564598954812304,,5.389301021437671,,10.685999615648914,1.187333290627657,13.060666196904227,13.060666196904227,13.060666196904227,13.060666196904227,,13.060666196904227,,10.685999615648914,1.187333290627657,8.188779020705356,8.188779020705356,8.188779020705356,13.060666196904227,,9.543891052133922,,10.685999615648914,1.187333290627657,5.763013954305451,5.763013954305451,5.763013954305451,13.060666196904227,,6.716700679849553,,5.812283726781092,0.6458093029756768,2.6310874775377524,2.6310874775377524,2.6310874775377524,13.060666196904227,,3.066490386271537,,10.685999615648914,1.187333290627657,9.907253202818568,9.907253202818568,9.907253202818568,13.060666196904227,,11.546745478033206
-> Average [PetaFLOPS],0.00030601641984,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,
-> Phase Rotation [PetaFLOPS],,0.0844461908223791,0.009382910091375455,0.004778530496695227,0.004778530496695227,0.009557060993390454,0.0,,0.0,,0.5258668558628571,0.05842965065142856,0.04519168292571427,0.04519168292571427,0.09038336585142855,0.6427261571657141,,0.0,,0.2958001064228571,0.03286667849142856,0.0,0.0,0.0,0.3615334634057142,,0.0,,0.13146671396571427,0.01460741266285714,0.0,0.0,0.0,0.16068153929142853,,0.0,,0.07150681917275213,0.007945202130305792,0.0,0.0,0.0,0.0,,0.0,,0.13146671396571427,0.01460741266285714,0.0,0.0,0.0,0.16068153929142853,,0.0
-> Subtract Image Component [PetaFLOPS],,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,0,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,0,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,0,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,0,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,0,,,,2.7975681666666666e-06,,1.709624990740741e-07,1.709624990740741e-07,3.419249981481482e-07,0,,
