Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Max # of channels,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
Delta W snapshot0 [lambda],1126.3171439589719,1.4118394419747808,1.411839441339265,1.3173388959327206,1.3173389215783031,1.1893737910334476,3.814476997597995,1126.3171439589719,0.05214431222032277,6895.819248728399,31.44886896134932,31.448870492657125,18.876328894265054,22.695530220402482,18.876327843119107,339.4001028184302,6895.819248728399,0.3192508911448333,16215.89838880734,110.44856590285646,110.44856589947354,58.177897300038566,74.9789570674452,57.90501854940372,1052.5188408124131,16215.89838880734,0.7507360365188583,73330.8772205029,884.4436628978573,884.4436872370363,573.7778329188603,746.9025126585153,406.5512870418292,8620.514759912769,73330.8772205029,3.3949480194677264,163207.5968350152,4337.112553819757,4337.112554034792,2813.6013615318125,3661.8569496686637,1993.607665374251,11923.599908365059,163207.5968350152,7.555907260880334,81695.33951008614,852.9441237792752,852.9441237564238,553.01914568185,720.425454402132,550.745556416074,10293.43297929983,81695.33951008614,3.782191643985469
Delta W snapshot1 [lambda],1632.0105555323878,2.045726538371621,2.0457265374507716,1.9087971757392483,1.908797212899174,1.7233783502729547,5.527099323050156,1632.0105555323878,0.07555604423761055,10343.728873092597,47.17330344202398,47.17330573898569,28.31449334139758,34.043295330603726,28.31449176467866,509.1001542276453,10343.728873092597,0.4788763367172499,24323.84758321101,165.6728488542847,165.6728488492103,87.26684595005784,112.46843560116778,86.85752782410557,1578.77826121862,24323.84758321101,1.1261040547782875,109996.31583075433,1326.665494346786,1326.6655308555546,860.6667493782905,1120.353768987773,609.8269305627438,12930.772139869152,109996.31583075433,5.09242202920159,244811.3952525228,6505.6688307296345,6505.668831052189,4220.402042297718,5492.785424502996,2990.4114980613763,17885.399862547587,244811.3952525228,11.3338608913205,122543.0092651292,1279.416185668913,1279.4161856346357,829.5287185227749,1080.638181603198,826.1183346241111,15440.149468949745,122543.0092651292,5.673287465978204
Delta W snapshot2 [lambda],2390.5506728925116,2.996557182966882,2.996557181618032,2.7959845954490397,2.7959846498804803,2.5243851891322153,8.096032811228397,2390.5506728925116,0.1106736422635422,13791.638497456797,62.89773792269864,62.89774098531425,37.75265778853011,45.391060440804964,37.752655686238214,678.8002056368604,13791.638497456797,0.6385017822896666,32431.79677761468,220.89713180571292,220.89713179894707,116.35579460007713,149.9579141348904,115.81003709880744,2105.0376816248263,32431.79677761468,1.5014720730377167,146661.7544410058,1768.8873257957146,1768.8873744740727,1147.5556658377207,1493.8050253170306,813.1025740836584,17241.029519825537,146661.7544410058,6.789896038935453,326415.1936700304,8674.225107639513,8674.225108069584,5627.202723063625,7323.713899337327,3987.215330748502,23847.199816730117,326415.1936700304,15.111814521760667,163390.67902017228,1705.8882475585503,1705.8882475128476,1106.0382913637,1440.850908804264,1101.491112832148,20586.86595859966,163390.67902017228,7.564383287970938
Delta W snapshot3 [lambda],3470.8956885266275,4.350770525269223,4.350770523310796,4.059554556853894,4.059554635884159,3.6652131111438897,11.754816870148924,3470.8956885266275,0.1606896152095661,20687.457746185195,94.34660688404796,94.34661147797138,56.62898668279516,68.08659066120745,56.62898352935732,1018.2003084552906,20687.457746185195,0.9577526734344998,48647.69516642202,331.3456977085694,331.3456976984206,174.53369190011568,224.93687120233557,173.71505564821115,3157.55652243724,48647.69516642202,2.252208109556575,219992.63166150867,2653.330988693572,2653.331061711109,1721.333498756581,2240.707537975546,1219.6538611254875,25861.544279738304,219992.63166150867,10.18484405840318,489622.7905050456,13011.337661459269,13011.337662104377,8440.804084595437,10985.570849005991,5980.822996122753,35770.799725095174,489622.7905050456,22.667721782641,245086.0185302584,2558.832371337826,2558.8323712692713,1659.0574370455497,2161.276363206396,1652.2366692482221,30880.29893789949,245086.0185302584,11.346574931956408
Delta W snapshot4 [lambda],5079.920179896587,6.367684013804624,6.3676840109383175,5.9414672653292095,5.941467380996021,5.364318526905958,17.204069723860343,5079.920179896587,0.2351814898100272,34479.096243641994,157.2443448067466,157.24435246328562,94.38164447132526,113.47765110201242,94.38163921559554,1697.000514092151,34479.096243641994,1.5962544557241662,81079.4919440367,552.2428295142822,552.2428294973677,290.8894865001928,374.8947853372259,289.5250927470186,5262.594204062066,81079.4919440367,3.753680182594292,366654.38610251446,4422.218314489287,4422.218436185181,2868.8891645943017,3734.512563292577,2032.756435209146,43102.57379956384,366654.38610251446,16.974740097338632,816037.984175076,21685.562769098782,21685.56277017396,14068.006807659061,18309.284748343318,9968.038326871256,59617.999541825295,816037.984175076,37.77953630440167,408476.69755043066,4264.720618896376,4264.720618782119,2765.0957284092497,3602.12727201066,2753.72778208037,51467.164896499155,408476.69755043066,18.910958219927345
Delta W snapshot5 [lambda],7401.512660301815,9.277802047262846,9.277802043086599,8.65679845898645,8.656798627514563,7.815884912505513,25.066563127072538,7401.512660301815,0.3426626231621211,48270.73474109879,220.14208272944524,220.14209344859987,132.13430225985536,158.86871154281738,132.13429490183375,2375.8007197290112,48270.73474109879,2.234756238013833,113511.28872165138,773.1399613199952,773.1399612963147,407.24528110026995,524.8526994721163,405.33512984582603,7367.631885686893,113511.28872165138,5.255152255632009,513316.1405435202,6191.105640285002,6191.1058106592545,4016.4448304320226,5228.317588609608,2845.8590092928043,60343.60331938938,513316.1405435202,23.764636136274085,1142453.1778451065,30359.787876738294,30359.787878243544,19695.209530722685,25632.998647680644,13955.253657619756,83465.19935855542,1142453.1778451065,52.89135082616233,571867.376570603,5970.608866454927,5970.608866294967,3871.1340197729496,5042.978180814924,3855.2188949125184,72054.03085509881,571867.376570603,26.475341507898285
Delta W snapshot6 [lambda],10803.450156341158,13.542133423023408,13.542133416927642,12.635699614048546,12.635699860036786,11.408279220116743,36.58784058920526,10803.450156341158,0.5001597294602388,75854.01173601238,345.9375585748425,345.9375754192284,207.6396178369156,249.6508324244273,207.63960627431018,3733.401131002732,75854.01173601238,3.511759802593166,178374.88227688073,1214.934224931421,1214.934224894209,639.9568703004242,824.7685277418971,636.9552040434409,11577.707248936546,178374.88227688073,8.258096401707443,806639.6494255317,9728.88029187643,9728.8805596074,6311.556162107464,8215.92763924367,4472.064157460121,94825.66235904045,806639.6494255317,37.34442821414499,1795283.5651851674,47708.23809201732,47708.238094382716,30949.614976849934,40280.4264463553,21929.68431911676,131159.59899201564,1795283.5651851674,83.11497986968367,898648.7346109475,9382.385361572027,9382.385361320661,6083.2106025003495,7924.679998423452,6058.201120576814,113227.76277229813,898648.7346109475,41.60410808384016
Delta W snapshot7 [lambda],18388.851329942398,23.050439868976014,23.050439858600242,21.50757381114646,21.507574229849848,19.41834760870935,62.27717547098767,18388.851329942398,0.8513357097195555,103437.28873092598,471.7330344202398,471.73305738985687,283.1449334139758,340.43295330603723,283.1449176467866,5091.001542276453,103437.28873092598,4.788763367172499,243238.4758321101,1656.728488542847,1656.728488492103,872.6684595005785,1124.684356011678,868.5752782410558,15787.782612186198,243238.4758321101,11.261040547782875,1099963.1583075433,13266.65494346786,13266.655308555544,8606.667493782905,11203.53768987773,6098.2693056274375,129307.72139869153,1099963.1583075433,50.924220292015896,2448113.9525252283,65056.68830729635,65056.68831052188,42204.020422977184,54927.85424502996,29904.114980613766,178853.99862547588,2448113.9525252283,113.338608913205,1225430.092651292,12794.161856689128,12794.161856346356,8295.28718522775,10806.38181603198,8261.18334624111,154401.49468949746,1225430.092651292,56.73287465978204
Delta W snapshot8 [lambda],,,,,,,,,,124124.74647711117,566.0796413042877,566.0796688678282,339.77392009677095,408.51954396724466,339.7739011761439,6109.201850731743,124124.74647711117,5.746516040606998,291886.1709985321,1988.0741862514162,1988.0741861905237,1047.2021514006942,1349.6212272140133,1042.290333889267,18945.33913462344,291886.1709985321,13.51324865733945,1319955.789969052,15919.985932161431,15919.986370266653,10328.000992539486,13444.245227853276,7317.923166752926,155169.26567842983,1319955.789969052,61.109064350419075,2937736.743030274,78068.02596875561,78068.02597262626,50644.82450757262,65913.42509403595,35884.93797673652,214624.79835057107,2937736.743030274,136.006330695846,1470516.1111815504,15352.994228026953,15352.994227615629,9954.344622273298,12967.658179238375,9913.420015489333,185281.79362739695,1470516.1111815504,68.07944959173845
Delta W snapshot9 [lambda],,,,,,,,,,151708.02347202477,691.875117149685,691.8751508384568,415.2792356738312,499.3016648488546,415.27921254862036,7466.802262005464,151708.02347202477,7.023519605186332,356749.76455376146,2429.868449862842,2429.868449788418,1279.9137406008483,1649.5370554837941,1273.9104080868817,23155.41449787309,356749.76455376146,16.516192803414885,1613279.2988510635,19457.76058375286,19457.7611192148,12623.112324214928,16431.85527848734,8944.128314920243,189651.3247180809,1613279.2988510635,74.68885642828998,3590567.1303703347,95416.47618403463,95416.47618876543,61899.22995369987,80560.8528927106,43859.36863823352,262319.1979840313,3590567.1303703347,166.22995973936733,1797297.469221895,18764.770723144055,18764.770722641322,12166.421205000699,15849.359996846904,12116.402241153628,226455.52554459625,1797297.469221895,83.20821616768032
Delta W snapshot10 [lambda],,,,,,,,,,179291.30046693835,817.6705929950823,817.6706328090852,490.78455125089135,590.0837857304646,490.7845239210968,8824.402673279186,179291.30046693835,8.300523169765665,421613.3581089908,2871.662713474268,2871.662713386312,1512.6253298010026,1949.452883753575,1505.5304822844967,27365.489861122744,421613.3581089908,19.519136949490317,1906602.807733075,22995.53523534429,22995.535868162944,14918.22365589037,19419.465329121398,10570.33346308756,224133.383757732,1906602.807733075,88.26864850616089,4243397.517710395,112764.92639931367,112764.92640490459,73153.63539982712,95208.28069138525,51833.79929973053,310013.59761749156,4243397.517710395,196.45358878288866,2124078.8272622395,22176.547218261156,22176.54721766702,14378.497787728098,18731.061814455432,14319.384466817924,267629.2574617956,2124078.8272622395,98.3369827436222
Delta W snapshot11 [lambda],,,,,,,,,,206874.57746185196,943.4660688404796,943.4661147797137,566.2898668279516,680.8659066120745,566.2898352935732,10182.003084552905,206874.57746185196,9.577526734344998,486476.9516642202,3313.456977085694,3313.456976984206,1745.336919001157,2249.368712023356,1737.1505564821116,31575.565224372396,486476.9516642202,22.52208109556575,2199926.3166150865,26533.30988693572,26533.31061711109,17213.33498756581,22407.07537975546,12196.538611254875,258615.44279738306,2199926.3166150865,101.84844058403179,4896227.9050504565,130113.3766145927,130113.37662104376,84408.04084595437,109855.70849005991,59808.22996122753,357707.99725095177,4896227.9050504565,226.67721782641,2450860.185302584,25588.323713378257,25588.323712692712,16590.5743704555,21612.76363206396,16522.36669248222,308802.9893789949,2450860.185302584,113.46574931956408
Delta W max0 [lambda],1126.3171439589719,1.4118394419747808,1.411839441339265,1.3173388959327206,1.3173389215783031,1.1893737910334476,3.814476997597995,1126.3171439589719,0.13733959037942622,6895.819248728399,31.44886896134932,31.448870492657125,18.876328894265054,22.695530220402482,18.876327843119107,339.4001028184302,6895.819248728399,0.8580149336490602,16215.89838880734,110.44856590285646,110.44856589947354,58.177897300038566,74.9789570674452,57.90501854940372,1052.5188408124131,16215.89838880734,2.0176693266283197,73330.8772205029,884.4436628978573,884.4436872370363,573.7778329188603,746.9025126585153,406.5512870418292,8620.514759912769,73330.8772205029,9.124222298080035,163207.5968350152,4337.112553819757,4337.112554034792,2813.6013615318125,3661.8569496686637,1993.607665374251,11923.599908365059,163207.5968350152,20.307167331168195,81695.33951008614,852.9441237792752,852.9441237564238,553.01914568185,720.425454402132,550.745556416074,10293.43297929983,81695.33951008614,10.164973700856471
Delta W max1 [lambda],1632.0105555323878,2.045726538371621,2.0457265374507716,1.9087971757392483,1.908797212899174,1.7233783502729547,5.527099323050156,1632.0105555323878,0.28835021870166083,10343.728873092597,47.17330344202398,47.17330573898569,28.31449334139758,34.043295330603726,28.31449176467866,509.1001542276453,10343.728873092597,1.9305336007103855,24323.84758321101,165.6728488542847,165.6728488492103,87.26684595005784,112.46843560116778,86.85752782410557,1578.77826121862,24323.84758321101,4.539755984913719,109996.31583075433,1326.665494346786,1326.6655308555546,860.6667493782905,1120.353768987773,609.8269305627438,12930.772139869152,109996.31583075433,20.52950017068008,244811.3952525228,6505.6688307296345,6505.668831052189,4220.402042297718,5492.785424502996,2990.4114980613763,17885.399862547587,244811.3952525228,45.691126495128444,122543.0092651292,1279.416185668913,1279.4161856346357,829.5287185227749,1080.638181603198,826.1183346241111,15440.149468949745,122543.0092651292,22.87119082692706
Delta W max2 [lambda],2390.5506728925116,2.996557182966882,2.996557181618032,2.7959845954490397,2.7959846498804803,2.5243851891322153,8.096032811228397,2390.5506728925116,0.618685968156549,13791.638497456797,62.89773792269864,62.89774098531425,37.75265778853011,45.391060440804964,37.752655686238214,678.8002056368604,13791.638497456797,3.432059734596241,32431.79677761468,220.89713180571292,220.89713179894707,116.35579460007713,149.9579141348904,115.81003709880744,2105.0376816248263,32431.79677761468,8.070677306513279,146661.7544410058,1768.8873257957146,1768.8873744740727,1147.5556658377207,1493.8050253170306,813.1025740836584,17241.029519825537,146661.7544410058,36.49688919232014,326415.1936700304,8674.225107639513,8674.225108069584,5627.202723063625,7323.713899337327,3987.215330748502,23847.199816730117,326415.1936700304,81.22866932467278,163390.67902017228,1705.8882475585503,1705.8882475128476,1106.0382913637,1440.850908804264,1101.491112832148,20586.86595859966,163390.67902017228,40.659894803425885
Delta W max3 [lambda],3470.8956885266275,4.350770525269223,4.350770523310796,4.059554556853894,4.059554635884159,3.6652131111438897,11.754816870148924,3470.8956885266275,1.304239900142148,20687.457746185195,94.34660688404796,94.34661147797138,56.62898668279516,68.08659066120745,56.62898352935732,1018.2003084552906,20687.457746185195,7.722134402841542,48647.69516642202,331.3456977085694,331.3456976984206,174.53369190011568,224.93687120233557,173.71505564821115,3157.55652243724,48647.69516642202,18.159023939654876,219992.63166150867,2653.330988693572,2653.331061711109,1721.333498756581,2240.707537975546,1219.6538611254875,25861.544279738304,219992.63166150867,82.11800068272032,489622.7905050456,13011.337661459269,13011.337662104377,8440.804084595437,10985.570849005991,5980.822996122753,35770.799725095174,489622.7905050456,182.76450598051377,245086.0185302584,2558.832371337826,2558.8323712692713,1659.0574370455497,2161.276363206396,1652.2366692482221,30880.29893789949,245086.0185302584,91.48476330770823
Delta W max4 [lambda],5079.920179896587,6.367684013804624,6.3676840109383175,5.9414672653292095,5.941467380996021,5.364318526905958,17.204069723860343,5079.920179896587,2.7937538249569163,34479.096243641994,157.2443448067466,157.24435246328562,94.38164447132526,113.47765110201242,94.38163921559554,1697.000514092151,34479.096243641994,21.450373341226506,81079.4919440367,552.2428295142822,552.2428294973677,290.8894865001928,374.8947853372259,289.5250927470186,5262.594204062066,81079.4919440367,50.441733165707994,366654.38610251446,4422.218314489287,4422.218436185181,2868.8891645943017,3734.512563292577,2032.756435209146,43102.57379956384,366654.38610251446,228.10555745200088,816037.984175076,21685.562769098782,21685.56277017396,14068.006807659061,18309.284748343318,9968.038326871256,59617.999541825295,816037.984175076,507.6791832792049,408476.69755043066,4264.720618896376,4264.720618782119,2765.0957284092497,3602.12727201066,2753.72778208037,51467.164896499155,408476.69755043066,254.12434252141176
Delta W max5 [lambda],7401.512660301815,9.277802047262846,9.277802043086599,8.65679845898645,8.656798627514563,7.815884912505513,25.066563127072538,7401.512660301815,5.93082802536461,48270.73474109879,220.14208272944524,220.14209344859987,132.13430225985536,158.86871154281738,132.13429490183375,2375.8007197290112,48270.73474109879,42.04273174880395,113511.28872165138,773.1399613199952,773.1399612963147,407.24528110026995,524.8526994721163,405.33512984582603,7367.631885686893,113511.28872165138,98.86579700478767,513316.1405435202,6191.105640285002,6191.1058106592545,4016.4448304320226,5228.317588609608,2845.8590092928043,60343.60331938938,513316.1405435202,447.0868926059217,1142453.1778451065,30359.787876738294,30359.787878243544,19695.209530722685,25632.998647680644,13955.253657619756,83465.19935855542,1142453.1778451065,995.0511992272416,571867.376570603,5970.608866454927,5970.608866294967,3871.1340197729496,5042.978180814924,3855.2188949125184,72054.03085509881,571867.376570603,498.08371134196705
Delta W max6 [lambda],10803.450156341158,13.542133423023408,13.542133416927642,12.635699922871826,12.635699922871826,12.635699922871826,36.58784058920526,10803.450156341158,12.635699922871826,75854.01173601238,345.9375585748425,345.9375754192284,207.6396178369156,249.6508324244273,207.63960627431018,3733.401131002732,75854.01173601238,103.81980697153628,178374.88227688073,1214.934224931421,1214.934224894209,639.9568703004242,824.7685277418971,636.9552040434409,11577.707248936546,178374.88227688073,244.1379885220267,806639.6494255317,9728.88029187643,9728.8805596074,6311.556162107464,8215.92763924367,4472.064157460121,94825.66235904045,806639.6494255317,1104.0308980676841,1795283.5651851674,47708.23809201732,47708.238094382716,30949.614976849934,40280.4264463553,21929.68431911676,131159.59899201564,1795283.5651851674,2457.1672470713515,898648.7346109475,9382.385361572027,9382.385361320661,6083.2106025003495,7924.679998423452,6058.201120576814,113227.76277229813,898648.7346109475,1229.961817803633
Delta W max7 [lambda],18388.851329942398,36.608637169026565,36.608637169026565,36.608637169026565,36.608637169026565,36.608637169026565,62.27717547098767,18388.851329942398,36.608637169026565,103437.28873092598,471.7330344202398,471.73305738985687,283.1449334139758,340.43295330603723,283.1449176467866,5091.001542276453,103437.28873092598,193.05336007103855,243238.4758321101,1656.728488542847,1656.728488492103,872.6684595005785,1124.684356011678,868.5752782410558,15787.782612186198,243238.4758321101,453.97559849137195,1099963.1583075433,13266.65494346786,13266.655308555544,8606.667493782905,11203.53768987773,6098.2693056274375,129307.72139869153,1099963.1583075433,2052.950017068008,2448113.9525252283,65056.68830729635,65056.68831052188,42204.020422977184,54927.85424502996,29904.114980613766,178853.99862547588,2448113.9525252283,4569.112649512844,1225430.092651292,12794.161856689128,12794.161856346356,8295.28718522775,10806.38181603198,8261.18334624111,154401.49468949746,1225430.092651292,2287.119082692706
Delta W max8 [lambda],,,,,,,,,,124124.74647711117,566.0796413042877,566.0796688678282,339.77392009677095,408.51954396724466,339.7739011761439,6109.201850731743,124124.74647711117,277.99683850229553,291886.1709985321,1988.0741862514162,1988.0741861905237,1047.2021514006942,1349.6212272140133,1042.290333889267,18945.33913462344,291886.1709985321,653.7248618275756,1319955.789969052,15919.985932161431,15919.986370266653,10328.000992539486,13444.245227853276,7317.923166752926,155169.26567842983,1319955.789969052,2956.248024577931,2937736.743030274,78068.02596875561,78068.02597262626,50644.82450757262,65913.42509403595,35884.93797673652,214624.79835057107,2937736.743030274,6579.522215298495,1470516.1111815504,15352.994228026953,15352.994227615629,9954.344622273298,12967.658179238375,9913.420015489333,185281.79362739695,1470516.1111815504,3293.4514790774965
Delta W max9 [lambda],,,,,,,,,,151708.02347202477,691.875117149685,691.8751508384568,415.2792356738312,499.3016648488546,415.2792278861451,7466.802262005464,151708.02347202477,415.2792278861451,356749.76455376146,2429.868449862842,2429.868449788418,1279.9137406008483,1649.5370554837941,1273.9104080868817,23155.41449787309,356749.76455376146,976.5519540881068,1613279.2988510635,19457.76058375286,19457.7611192148,12623.112324214928,16431.85527848734,8944.128314920243,189651.3247180809,1613279.2988510635,4416.1235922707365,3590567.1303703347,95416.47618403463,95416.47618876543,61899.22995369987,80560.8528927106,43859.36863823352,262319.1979840313,3590567.1303703347,9828.668988285406,1797297.469221895,18764.770723144055,18764.770722641322,12166.421205000699,15849.359996846904,12116.402241153628,226455.52554459625,1797297.469221895,4919.847271214532
Delta W max10 [lambda],,,,,,,,,,179291.30046693835,817.6705929950823,817.6706328090852,580.0180951467647,590.0837857304646,580.0180951467647,8824.402673279186,179291.30046693835,580.0180951467647,421613.3581089908,2871.662713474268,2871.662713386312,1512.6253298010026,1949.452883753575,1505.5304822844967,27365.489861122744,421613.3581089908,1363.944464800744,1906602.807733075,22995.53523534429,22995.535868162944,14918.22365589037,19419.465329121398,10570.33346308756,224133.383757732,1906602.807733075,6167.974273502104,4243397.517710395,112764.92639931367,112764.92640490459,73153.63539982712,95208.28069138525,51833.79929973053,310013.59761749156,4243397.517710395,13727.6451158697,2124078.8272622395,22176.547218261156,22176.54721766702,14378.497787728098,18731.061814455432,14319.384466817924,267629.2574617956,2124078.8272622395,6871.522221778974
Delta W max11 [lambda],,,,,,,,,,206874.57746185196,943.4660688404796,943.4661147797137,772.2134402841542,772.2134402841542,772.2134402841542,10182.003084552905,206874.57746185196,772.2134402841542,486476.9516642202,3313.456977085694,3313.456976984206,1815.9023939654878,2249.368712023356,1815.9023939654878,31575.565224372396,486476.9516642202,1815.9023939654878,2199926.3166150865,26533.30988693572,26533.31061711109,17213.33498756581,22407.07537975546,12196.538611254875,258615.44279738306,2199926.3166150865,8211.800068272032,4896227.9050504565,130113.3766145927,130113.37662104376,84408.04084595437,109855.70849005991,59808.22996122753,357707.99725095177,4896227.9050504565,18276.450598051375,2450860.185302584,25588.323713378257,25588.323712692712,16590.5743704555,21612.76363206396,16522.36669248222,308802.9893789949,2450860.185302584,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],238.3921794542643,1.0843927158603301,1.0843927154937354,1.0294143394889885,1.029414354539237,0.953372666783749,3.1413571195888714,238.3921794542643,0.22092451946065872,264.00678784247657,1.113809876497502,1.1138099172297014,0.9277452813276713,1.0654274182834629,0.9277452425328099,1.4955238376577078,264.00678784247657,0.24736096700338506,128.80728252278726,1.1593815530884526,1.1593815530617815,0.942053763286999,1.1397829657614587,0.938733700483614,1.417807903700577,128.80728252278726,0.12374838575339467,40.870827501539374,1.0624355826435083,1.062435604601315,0.7676895498724717,0.9357852957858359,0.9129765744759767,1.3214247727467587,40.870827501539374,0.040206558978108056,21.979122060181833,1.0409289494458476,1.0409289494846066,0.752138170904054,0.9166969323262467,0.8944882290200297,3.054994150634451,21.979122060181833,0.02178140887010416,38.463392011227434,0.8978870041005549,0.8978870040824914,0.6485331868538455,0.7909681057098563,0.6465305023259993,1.3110898360641103,38.463392011227434,0.037870482843733844
